CH06,edad2,educ,ingreso_total_familiar,ix_tot,horastrab,CH04,PP07H,PP03C,CAT_OCUP,CH07,informal
0.4634173469941311,0.34878527770328893,-0.6055778292621006,-0.01317727398846358,-0.096744198436467,1.289997232037236,0,0,1,3.0,5.0,1
-1.0979081584616461,-1.0365561573240467,7.6810096815202344,-0.9761202595898324,-0.096744198436467,1.4074962898821952,0,0,0,3.0,1.0,1
-0.19398286582935406,-0.3100024759196174,-0.354469116814151,-0.9761202595898324,1.8187909306055814,-1.1774829827069109,0,0,1,2.0,5.0,0
2.4356179854645865,2.9839362921949144,7.178792256624336,-0.9761202595898324,-0.096744198436467,-1.9412268586991468,0,0,1,2.0,4.0,0
0.21689226718532417,0.08887292178175168,0.31515411638038116,0.5143651219557962,-1.3737676177978326,0.11500665358764223,0,0,1,2.0,3.0,0
1.449517666229359,1.5428380811448066,-0.10336040436620142,0.5143651219557962,-1.3737676177978326,0.5850028849674797,1,1,1,3.0,5.0,0
-0.5226829722410966,-0.5982221181296389,-0.354469116814151,-0.3285043613082568,1.1802792209248987,-2.234974503311545,1,0,0,2.0,1.0,0
-1.4266082648733889,-1.2492897027647767,-0.10336040436620142,-0.9761202595898324,-0.096744198436467,0.5850028849674797,1,1,1,3.0,1.0,0
-0.8513830786528392,-0.8589922706053726,0.14774830808174813,2.451996117965113,-0.096744198436467,0.05625712466516254,1,0,0,2.0,2.0,0
2.0247428524499083,2.353455824860492,-0.6055778292621006,-0.9761202595898324,-1.3737676177978326,-1.0599839248619514,1,0,1,2.0,5.0,0
0.7921174534058737,0.7193533891161737,0.31515411638038116,0.5888893910330776,-0.096744198436467,0.40875429820004067,0,1,0,3.0,5.0,0
-0.440507945638161,-0.528740597239723,0.14774830808174813,-0.23087756881701807,-0.7352559081171498,0.11500665358764223,1,0,1,2.0,5.0,0
-0.687033025446968,-0.7320383805842917,-0.10336040436620142,0.47710298741715546,0.5417675112442158,0.11500665358764223,1,1,1,3.0,2.0,0
0.7099424268029381,0.6241379716003631,-0.43817202096346747,-0.6508173536113543,-1.3737676177978326,-1.35373156947435,0,0,1,2.0,3.0,0
0.3812423203911955,0.2604322326210502,0.14774830808174813,-0.9761202595898324,-0.096744198436467,-1.0599839248619514,0,1,1,3.0,3.0,0
-0.19398286582935406,-0.3100024759196174,-0.6055778292621006,0.5702583237637573,0.5417675112442158,0.11500665358764223,1,1,1,3.0,1.0,0
-0.687033025446968,-0.7320383805842917,0.31515411638038116,-0.9761202595898324,0.5417675112442158,0.11500665358764223,1,1,1,3.0,3.0,0
-0.2761578924322897,-0.38463077613471225,-0.10336040436620142,1.2596078127286106,0.5417675112442158,2.6999859261767485,1,1,1,3.0,2.0,0
-0.5226829722410966,-0.5982221181296389,-0.6055778292621006,-0.21373698692924337,2.4573026402862643,0.11500665358764223,1,0,1,3.0,1.0,1
0.7921174534058737,0.7193533891161737,0.31515411638038116,-0.9761202595898324,1.8187909306055814,0.11500665358764223,1,1,1,3.0,2.0,0
0.7921174534058737,0.7193533891161737,-0.10336040436620142,-0.9761202595898324,-0.7352559081171498,-0.8837353380945124,0,0,0,3.0,3.0,1
0.7099424268029381,0.6241379716003631,0.23145121223106466,0.14174377656938905,-0.7352559081171498,0.11500665358764223,1,1,1,3.0,2.0,0
-0.5226829722410966,-0.5982221181296389,7.6810096815202344,-0.3917605609010532,-0.096744198436467,0.5850028849674797,1,0,1,2.0,1.0,0
1.6138677194352302,1.7658651852358946,-0.6055778292621006,-0.25323484954020253,-1.3737676177978326,-1.1774829827069109,1,0,1,2.0,5.0,0
1.6138677194352302,1.7658651852358946,-0.8566865417100501,-0.9761202595898324,-0.7352559081171498,-0.8249858091720327,1,0,1,2.0,2.0,0
0.5455923735970668,0.43885391589392064,-0.6055778292621006,-0.4562069130710139,-0.096744198436467,-0.8837353380945124,0,0,0,3.0,5.0,1
0.5455923735970668,0.43885391589392064,-0.43817202096346747,-0.18318203660755797,1.1802792209248987,0.11500665358764223,1,0,1,2.0,2.0,0
0.052542213979452884,-0.0758240166239749,0.31515411638038116,1.6322291581150177,-0.7352559081171498,0.11500665358764223,0,0,1,1.0,3.0,0
-1.0157331318587106,-0.9790837881928817,0.31515411638038116,-0.9761202595898324,-0.7352559081171498,-2.234974503311545,0,0,0,3.0,1.0,1
0.13471724058238854,0.005666656024691899,0.14774830808174813,-0.9761202595898324,0.5417675112442158,0.5850028849674797,1,1,1,3.0,2.0,0
-0.029632812623482763,-0.15559909616424872,-0.10336040436620142,0.43984085287851477,-0.096744198436467,1.289997232037236,1,1,1,3.0,1.0,0
-0.8513830786528392,-0.8589922706053726,-0.43817202096346747,0.4994602681403399,1.8187909306055814,1.466245818804675,1,0,1,2.0,1.0,0
-0.35833291903522535,-0.4575434832414141,0.4825599246790142,1.185083543651329,-0.7352559081171498,-2.234974503311545,1,1,0,3.0,2.0,0
-1.0979081584616461,-1.0365561573240467,-0.43817202096346747,-0.6780231832807067,-1.3737676177978326,0.11500665358764223,1,0,1,2.0,3.0,0
-0.687033025446968,-0.7320383805842917,0.31515411638038116,1.4831806199604547,-0.7352559081171498,0.11500665358764223,0,1,1,3.0,5.0,0
1.1208175598176162,1.1173709902633464,-0.10336040436620142,2.228423310733269,-0.7352559081171498,1.7599934634170733,1,1,0,3.0,1.0,0
0.21689226718532417,0.08887292178175168,0.31515411638038116,4.613199921206275,-0.7352559081171498,0.702501942812439,0,0,1,1.0,1.0,0
-0.8513830786528392,-0.8589922706053726,-0.10336040436620142,0.022504946045738765,0.5417675112442158,0.40875429820004067,1,1,1,3.0,1.0,0
1.449517666229359,1.5428380811448066,-0.10336040436620142,-0.9761202595898324,-1.3737676177978326,-1.706228743009228,0,0,1,2.0,4.0,0
-0.687033025446968,-0.7320383805842917,0.31515411638038116,-0.9761202595898324,1.1802792209248987,1.3487467609597157,1,0,0,3.0,2.0,1
0.13471724058238854,0.005666656024691899,-0.10336040436620142,0.3951262914321459,-0.7352559081171498,-0.4724886356371546,1,1,1,3.0,5.0,0
0.6277674002000024,0.5306381471929453,-0.019657500216884904,1.4086563508831733,0.5417675112442158,0.11500665358764223,1,0,1,1.0,2.0,0
1.0386425332146807,1.0152932003139636,0.06404540393243162,-0.752547452357988,-1.3737676177978326,-2.1762249743890654,0,0,1,3.0,3.0,1
0.7099424268029381,0.6241379716003631,-0.27076621266483447,0.14174377656938905,-1.3737676177978326,0.9375000585023578,1,1,1,3.0,5.0,0
0.21689226718532417,0.08887292178175168,-0.10336040436620142,0.36531658380123333,-0.096744198436467,0.9375000585023578,1,1,1,3.0,3.0,0
-1.6731333446821957,-1.3908261342071981,0.14774830808174813,0.03368358640733098,-0.7352559081171498,2.6999859261767485,1,1,1,3.0,1.0,0
-1.0157331318587106,-0.9790837881928817,-0.10336040436620142,-0.8717862828816384,-1.3737676177978326,-0.766236280249553,0,0,0,3.0,5.0,1
0.7099424268029381,0.6241379716003631,-0.019657500216884904,0.2535301801853112,-0.7352559081171498,1.5249953477271547,1,0,1,3.0,2.0,1
2.1890929056557797,2.600501232469082,0.31515411638038116,-0.9761202595898324,-0.7352559081171498,-0.4724886356371546,1,1,1,3.0,1.0,0
1.6960427460381657,1.8799521269440282,-0.689280733411417,-0.6189299093585671,-1.3737676177978326,-1.2949820405518702,1,0,1,1.0,3.0,0
-0.9335581052557749,-0.9198958259533236,-0.6055778292621006,-0.07884805989936397,-0.096744198436467,0.5850028849674797,1,1,1,3.0,1.0,0
-0.7692080520499036,-0.7963731221490287,-0.10336040436620142,-0.3426639724329402,0.5417675112442158,-0.589987693482114,0,0,1,2.0,3.0,0
0.4634173469941311,0.34878527770328893,-0.10336040436620142,-0.648213475649794,-1.3737676177978326,0.5850028849674797,1,0,0,3.0,4.0,1
0.3812423203911955,0.2604322326210502,0.31515411638038116,1.7812776962695804,0.5417675112442158,0.5850028849674797,0,1,1,3.0,3.0,0
0.3812423203911955,0.2604322326210502,0.4825599246790142,1.334132081805892,-0.096744198436467,0.11500665358764223,1,1,1,3.0,2.0,0
1.8603927992440372,2.113272789685474,0.14774830808174813,0.6634136601103591,-0.7352559081171498,0.35000476927756097,1,1,1,3.0,3.0,0
-0.687033025446968,-0.7320383805842917,-0.10336040436620142,-0.31136377942048205,0.5417675112442158,0.702501942812439,0,1,1,3.0,2.0,0
-0.19398286582935406,-0.3100024759196174,-0.10336040436620142,0.2162680456466705,0.5417675112442158,0.4675038271225203,0,0,1,3.0,1.0,1
-0.2761578924322897,-0.38463077613471225,-0.6055778292621006,-0.5067664129411139,1.1802792209248987,-0.11999146210227651,1,0,1,2.0,1.0,0
-1.2622582116675174,-1.1463541162611977,0.31515411638038116,0.8720816135267471,-0.096744198436467,-0.6487372224045936,0,1,0,3.0,1.0,0
0.7099424268029381,0.6241379716003631,-0.6055778292621006,-0.007304761585173804,-1.3737676177978326,-0.8249858091720327,1,0,1,3.0,5.0,1
-0.687033025446968,-0.7320383805842917,-0.10336040436620142,-0.08182903066245523,-0.096744198436467,1.4074962898821952,1,0,0,1.0,1.0,0
-1.6731333446821957,-1.3908261342071981,-0.6055778292621006,-0.5726309619516152,-0.096744198436467,0.11500665358764223,1,0,1,3.0,1.0,1
1.0386425332146807,1.0152932003139636,0.14774830808174813,2.750093194274239,-0.096744198436467,-1.0599839248619514,0,0,1,1.0,2.0,0
-1.0157331318587106,-0.9790837881928817,-0.43817202096346747,-0.12952456287191536,0.5417675112442158,0.9962495874248375,1,1,1,3.0,1.0,0
0.4634173469941311,0.34878527770328893,-0.27076621266483447,-0.9761202595898324,1.1802792209248987,-1.0599839248619514,0,0,1,3.0,1.0,1
-1.4266082648733889,-1.2492897027647767,-0.10336040436620142,-0.5228912290413653,-0.096744198436467,-0.8249858091720327,1,0,1,3.0,1.0,1
0.3812423203911955,0.2604322326210502,0.31515411638038116,2.9736660015060834,1.8187909306055814,1.994991579106992,1,1,1,3.0,2.0,0
-0.7692080520499036,-0.7963731221490287,-0.27076621266483447,0.07467193439983577,-0.096744198436467,0.5850028849674797,1,0,1,3.0,5.0,1
0.4634173469941311,0.34878527770328893,-0.6055778292621006,0.14174377656938905,0.5417675112442158,-1.0599839248619514,0,0,1,3.0,5.0,1
-0.7692080520499036,-0.7963731221490287,0.31515411638038116,0.9615107364194847,0.5417675112442158,-2.234974503311545,0,1,0,3.0,2.0,0
0.956467506611745,0.9149310034729741,-0.6055778292621006,0.06721950749210762,-1.3737676177978326,-0.4724886356371546,1,1,1,3.0,5.0,0
-1.5087832914763244,-1.298184106353977,-0.10336040436620142,1.2596078127286106,-0.096744198436467,-1.1774829827069109,1,0,1,2.0,1.0,0
1.3673426396264232,1.4338979187618521,-0.6055778292621006,0.2413827243257143,3.0958143499669473,0.11500665358764223,0,0,1,3.0,4.0,1
-1.1800831850645819,-1.0923129333468187,-0.10336040436620142,-0.04009543997917763,0.5417675112442158,1.5837448766496343,1,0,1,1.0,1.0,0
-1.0157331318587106,-0.9790837881928817,-0.43817202096346747,0.7278816243183521,0.5417675112442158,-0.35498957779219525,1,0,1,2.0,1.0,0
0.13471724058238854,0.005666656024691899,-0.354469116814151,0.46965056050942733,1.8187909306055814,-0.4724886356371546,0,1,1,3.0,5.0,0
-0.2761578924322897,-0.38463077613471225,-0.6055778292621006,-0.6780231832807067,-1.3737676177978326,-0.8249858091720327,1,0,1,2.0,3.0,0
-0.440507945638161,-0.528740597239723,0.14774830808174813,-0.9761202595898324,-0.7352559081171498,-0.766236280249553,0,1,1,3.0,3.0,0
-0.029632812623482763,-0.15559909616424872,0.14774830808174813,0.7006757946489998,1.1802792209248987,0.5850028849674797,1,1,1,3.0,2.0,0
-0.2761578924322897,-0.38463077613471225,-0.019657500216884904,-0.1265435921088241,0.5417675112442158,0.4675038271225203,1,0,0,3.0,1.0,1
1.0386425332146807,1.0152932003139636,0.14774830808174813,0.02995737295346691,-1.3737676177978326,0.5850028849674797,0,1,1,3.0,3.0,0
-0.5226829722410966,-0.5982221181296389,0.31515411638038116,-0.9761202595898324,-1.3737676177978326,-0.35498957779219525,1,0,1,3.0,5.0,1
-0.029632812623482763,-0.15559909616424872,-0.10336040436620142,-0.4395455222334061,0.5417675112442158,-0.8249858091720327,0,0,0,3.0,3.0,1
0.956467506611745,0.9149310034729741,-0.019657500216884904,0.7901049175417375,0.5417675112442158,-0.8249858091720327,0,1,1,3.0,3.0,0
-1.0979081584616461,-1.0365561573240467,0.14774830808174813,0.2162680456466705,-0.096744198436467,0.4675038271225203,1,0,0,2.0,1.0,0
0.5455923735970668,0.43885391589392064,-0.6055778292621006,-0.9761202595898324,1.8187909306055814,-2.234974503311545,1,0,0,3.0,2.0,1
1.449517666229359,1.5428380811448066,-0.6055778292621006,-0.5205489312642664,-0.096744198436467,-0.17874099102475619,1,0,1,2.0,1.0,0
-1.5087832914763244,-1.298184106353977,0.14774830808174813,-0.9761202595898324,-0.7352559081171498,0.5850028849674797,1,1,1,3.0,5.0,0
1.7782177726411015,1.9957546617605548,-0.6055778292621006,0.12683892275393277,0.5417675112442158,0.5850028849674797,1,1,1,3.0,2.0,0
1.3673426396264232,1.4338979187618521,-0.18706330851551795,-0.9761202595898324,0.5417675112442158,-0.29624004886971556,1,0,1,2.0,2.0,0
1.9425678258469727,2.2325065107187867,0.14774830808174813,0.29719245895230884,1.8187909306055814,-1.2949820405518702,1,0,1,2.0,2.0,0
-0.5226829722410966,-0.5982221181296389,0.14774830808174813,0.5516272564944369,-0.7352559081171498,1.289997232037236,0,1,0,3.0,5.0,0
-0.35833291903522535,-0.4575434832414141,-0.354469116814151,-0.4917125105875031,0.5417675112442158,-0.4724886356371546,0,1,1,3.0,3.0,0
0.8742924800088093,0.8162843997403774,0.31515411638038116,0.5143651219557962,-0.096744198436467,0.7612514717349188,1,0,1,2.0,3.0,0
0.13471724058238854,0.005666656024691899,0.31515411638038116,-0.08182903066245523,-0.7352559081171498,0.40875429820004067,0,1,0,3.0,3.0,0
0.5455923735970668,0.43885391589392064,0.14774830808174813,-0.9761202595898324,-0.7352559081171498,-0.35498957779219525,0,0,1,2.0,5.0,0
-1.6731333446821957,-1.3908261342071981,-0.10336040436620142,-0.15635329973973666,0.5417675112442158,1.289997232037236,1,1,1,3.0,2.0,0
0.13471724058238854,0.005666656024691899,-0.6055778292621006,-0.08630048680709211,1.8187909306055814,0.8200010006573984,1,1,0,3.0,1.0,0
1.202992586420552,1.221164373321122,-0.10336040436620142,0.6762139485670728,0.5417675112442158,0.11500665358764223,0,0,1,3.0,5.0,1
0.7921174534058737,0.7193533891161737,0.31515411638038116,-0.9761202595898324,-1.3737676177978326,0.35000476927756097,1,1,0,3.0,3.0,0
-1.0979081584616461,-1.0365561573240467,0.06404540393243162,0.8869864673422033,-0.096744198436467,-2.234974503311545,1,1,0,3.0,1.0,0
-0.2761578924322897,-0.38463077613471225,0.14774830808174813,-0.2770826156449326,2.4573026402862643,0.40875429820004067,1,0,1,3.0,2.0,1
-0.2761578924322897,-0.38463077613471225,-0.354469116814151,-0.9761202595898324,0.5417675112442158,0.40875429820004067,1,1,1,3.0,1.0,0
-0.5226829722410966,-0.5982221181296389,0.14774830808174813,3.30902521235385,-0.096744198436467,-0.4724886356371546,1,0,1,1.0,2.0,0
0.5455923735970668,0.43885391589392064,-0.10336040436620142,0.1649670292992515,0.5417675112442158,-0.4724886356371546,0,1,1,3.0,4.0,0
0.13471724058238854,0.005666656024691899,0.31515411638038116,0.346685516531913,1.1802792209248987,1.289997232037236,1,1,1,3.0,2.0,0
0.052542213979452884,-0.0758240166239749,0.31515411638038116,1.4831806199604547,0.5417675112442158,1.289997232037236,1,0,0,1.0,2.0,0
0.2990672937882598,0.17379478064720444,-0.6055778292621006,-0.9761202595898324,1.8187909306055814,0.11500665358764223,1,1,1,3.0,1.0,0
0.4634173469941311,0.34878527770328893,-0.10336040436620142,0.2162680456466705,-0.7352559081171498,2.2887392237193906,0,0,1,2.0,5.0,0
-1.5087832914763244,-1.298184106353977,0.3988570205296977,-0.15635329973973666,-0.096744198436467,0.11500665358764223,1,0,1,3.0,2.0,1
-1.1800831850645819,-1.0923129333468187,-0.27076621266483447,-0.9761202595898324,0.5417675112442158,0.5850028849674797,1,0,1,3.0,1.0,1
1.1208175598176162,1.1173709902633464,-0.10336040436620142,-0.06692417684699895,-1.3737676177978326,-0.8249858091720327,0,0,0,3.0,3.0,1
1.202992586420552,1.221164373321122,-0.10336040436620142,-0.4320930953256779,-0.7352559081171498,-1.0599839248619514,0,0,1,3.0,1.0,1
0.4634173469941311,0.34878527770328893,0.14774830808174813,-0.45445037604886235,-1.3737676177978326,-0.589987693482114,0,1,1,3.0,3.0,0
0.8742924800088093,0.8162843997403774,-0.10336040436620142,-0.9761202595898324,-0.096744198436467,0.35000476927756097,1,1,1,3.0,2.0,0
-0.8513830786528392,-0.8589922706053726,0.4825599246790142,-0.7078328909116192,-1.3737676177978326,2.3474887526418704,0,0,0,3.0,5.0,1
2.4356179854645865,2.9839362921949144,-0.6055778292621006,-0.3404282443606218,-1.3737676177978326,-1.35373156947435,0,0,1,2.0,4.0,0
-1.9196584244910027,-1.5169222276740826,0.14774830808174813,-0.13399601901655223,-0.7352559081171498,0.702501942812439,0,1,0,3.0,1.0,0
-0.19398286582935406,-0.3100024759196174,-0.43817202096346747,-0.2755921302633869,-0.7352559081171498,1.994991579106992,0,0,1,3.0,3.0,1
-0.687033025446968,-0.7320383805842917,-0.354469116814151,-0.25248960684942967,0.5417675112442158,-0.17874099102475619,1,0,1,2.0,1.0,0
-0.19398286582935406,-0.3100024759196174,-0.10336040436620142,1.2596078127286106,1.8187909306055814,0.5850028849674797,1,1,1,3.0,2.0,0
-0.687033025446968,-0.7320383805842917,-0.10336040436620142,-0.9761202595898324,1.1802792209248987,0.11500665358764223,1,1,1,3.0,2.0,0
0.4634173469941311,0.34878527770328893,0.31515411638038116,0.9764155902349411,-0.7352559081171498,0.11500665358764223,0,1,1,3.0,3.0,0
-0.029632812623482763,-0.15559909616424872,-0.6055778292621006,-0.9761202595898324,-0.7352559081171498,0.40875429820004067,0,0,1,3.0,3.0,1
-0.35833291903522535,-0.4575434832414141,0.31515411638038116,0.7379379291876405,-0.7352559081171498,0.11500665358764223,1,0,1,2.0,1.0,0
-1.0979081584616461,-1.0365561573240467,0.31515411638038116,-0.08182903066245523,-1.3737676177978326,2.229989694796911,0,0,1,2.0,5.0,0
-1.0979081584616461,-1.0365561573240467,-0.6055778292621006,-0.3799261069715809,-0.7352559081171498,0.11500665358764223,1,0,1,2.0,2.0,0
0.3812423203911955,0.2604322326210502,0.31515411638038116,-0.06692417684699895,-1.3737676177978326,-0.35498957779219525,0,1,1,3.0,5.0,0
-1.837483397888067,-1.4766057896268474,-0.27076621266483447,-0.9761202595898324,-1.3737676177978326,0.35000476927756097,1,0,1,2.0,5.0,0
-1.2622582116675174,-1.1463541162611977,-0.019657500216884904,-0.9761202595898324,-0.7352559081171498,-1.0599839248619514,0,0,1,3.0,1.0,1
0.052542213979452884,-0.0758240166239749,-0.10336040436620142,-0.4917125105875031,-0.7352559081171498,0.17375618251012193,0,1,1,3.0,5.0,0
0.5455923735970668,0.43885391589392064,0.31515411638038116,2.6010446561196763,1.1802792209248987,0.6437524138899594,1,1,1,3.0,2.0,0
-0.687033025446968,-0.7320383805842917,-0.10336040436620142,-0.40024440369281095,1.1802792209248987,1.289997232037236,1,0,1,2.0,2.0,0
0.8742924800088093,0.8162843997403774,0.31515411638038116,1.8930640998855026,1.1802792209248987,0.6437524138899594,1,1,0,3.0,2.0,0
-1.1800831850645819,-1.0923129333468187,-0.6055778292621006,-0.30540183789429953,3.0958143499669473,1.642494405572114,1,1,1,3.0,1.0,0
0.21689226718532417,0.08887292178175168,-0.6055778292621006,0.7677476368185531,0.5417675112442158,-0.4724886356371546,1,1,1,3.0,5.0,0
0.956467506611745,0.9149310034729741,-0.10336040436620142,0.20136319183121418,0.5417675112442158,1.5249953477271547,1,1,1,3.0,2.0,0
-0.9335581052557749,-0.9198958259533236,0.31515411638038116,0.81991462517265,-0.7352559081171498,0.11500665358764223,1,1,1,3.0,1.0,0
0.956467506611745,0.9149310034729741,-0.10336040436620142,-0.5289746451261438,-0.7352559081171498,-0.17874099102475619,0,1,1,3.0,3.0,0
-0.19398286582935406,-0.3100024759196174,-0.6055778292621006,0.7379379291876405,2.4573026402862643,0.5850028849674797,1,1,1,3.0,2.0,0
-1.0157331318587106,-0.9790837881928817,0.14774830808174813,1.334132081805892,0.5417675112442158,-0.17874099102475619,1,1,0,3.0,1.0,0
0.956467506611745,0.9149310034729741,-0.6055778292621006,-0.10418631138563966,-0.7352559081171498,-0.4724886356371546,1,0,1,3.0,5.0,1
2.846493118479265,3.6573065872391606,-0.6055778292621006,-0.47943016580087633,-1.3737676177978326,-0.589987693482114,0,0,1,3.0,5.0,1
0.21689226718532417,0.08887292178175168,7.6810096815202344,-0.5012993125616045,1.1802792209248987,-0.4724886356371546,0,0,1,3.0,3.0,1
0.5455923735970668,0.43885391589392064,-0.354469116814151,-0.9761202595898324,-0.7352559081171498,0.11500665358764223,1,1,1,3.0,5.0,0
0.6277674002000024,0.5306381471929453,0.14774830808174813,0.36531658380123333,-0.7352559081171498,0.9375000585023578,1,1,1,3.0,5.0,0
-0.440507945638161,-0.528740597239723,-0.10336040436620142,0.9260267509410279,1.1802792209248987,0.5850028849674797,1,0,1,1.0,2.0,0
-1.6731333446821957,-1.3908261342071981,-0.6055778292621006,0.044862226768923194,1.1802792209248987,-0.766236280249553,0,0,1,3.0,1.0,1
-2.001833451093938,-1.5555230726129246,-0.10336040436620142,-0.46413853102890895,-1.3737676177978326,-1.0012343959394718,1,0,1,3.0,5.0,1
-0.2761578924322897,-0.38463077613471225,-0.10336040436620142,-0.9761202595898324,-0.7352559081171498,-0.8249858091720327,0,0,0,3.0,3.0,1
-0.687033025446968,-0.7320383805842917,0.31515411638038116,-0.9761202595898324,-0.7352559081171498,0.40875429820004067,1,1,1,3.0,2.0,0
1.1208175598176162,1.1173709902633464,-0.6055778292621006,-0.3203066917097558,-0.7352559081171498,-0.4724886356371546,0,0,1,3.0,2.0,1
0.7921174534058737,0.7193533891161737,-0.10336040436620142,-0.35384261279453244,-1.3737676177978326,0.11500665358764223,1,0,1,3.0,3.0,1
-0.8513830786528392,-0.8589922706053726,0.31515411638038116,-0.9761202595898324,-0.096744198436467,0.40875429820004067,1,1,1,3.0,2.0,0
-0.19398286582935406,-0.3100024759196174,-0.10336040436620142,-0.25025387877711125,1.1802792209248987,-0.4724886356371546,1,0,1,2.0,1.0,0
0.052542213979452884,-0.0758240166239749,-0.10336040436620142,-0.9761202595898324,1.8187909306055814,-0.4724886356371546,1,0,1,3.0,3.0,1
0.052542213979452884,-0.0758240166239749,0.31515411638038116,4.389627113974431,1.1802792209248987,1.818742992339553,1,0,0,3.0,1.0,1
-1.2622582116675174,-1.1463541162611977,0.06404540393243162,0.02995737295346691,-1.3737676177978326,0.11500665358764223,1,1,1,3.0,5.0,0
0.052542213979452884,-0.0758240166239749,-0.43817202096346747,0.12104466083317414,0.5417675112442158,-0.4724886356371546,1,0,1,2.0,2.0,0
1.449517666229359,1.5428380811448066,-0.10336040436620142,-0.3978119315501285,-0.7352559081171498,-0.8249858091720327,1,0,1,2.0,2.0,0
0.4634173469941311,0.34878527770328893,-0.10336040436620142,-0.23087756881701807,-0.7352559081171498,-0.11999146210227651,0,0,1,2.0,5.0,0
0.956467506611745,0.9149310034729741,-0.10336040436620142,-0.8643338559739102,-1.3737676177978326,-0.8249858091720327,1,0,1,2.0,5.0,0
1.2851676130234877,1.3266733494872904,-0.10336040436620142,0.924248601880844,0.5417675112442158,0.5850028849674797,0,1,1,3.0,4.0,0
0.21689226718532417,0.08887292178175168,-0.43817202096346747,1.3967324678308082,0.5417675112442158,0.5850028849674797,1,1,1,3.0,5.0,0
0.3812423203911955,0.2604322326210502,0.31515411638038116,3.122714539660646,-0.096744198436467,0.11500665358764223,1,1,1,3.0,1.0,0
0.6277674002000024,0.5306381471929453,-0.6055778292621006,-0.5017732869129361,-0.096744198436467,-1.529980156241789,1,0,1,2.0,2.0,0
0.2990672937882598,0.17379478064720444,-0.27076621266483447,0.2592953776411297,2.4573026402862643,-0.41373910671467495,0,0,0,3.0,3.0,1
-2.001833451093938,-1.5555230726129246,-0.10336040436620142,-0.1116387382933678,-0.7352559081171498,0.5850028849674797,0,0,1,3.0,1.0,1
1.0386425332146807,1.0152932003139636,-0.7729836375607335,-0.8665695840462286,-1.3737676177978326,-2.1174754454665856,0,0,1,3.0,5.0,1
-0.2761578924322897,-0.38463077613471225,-0.019657500216884904,0.03793594120088066,0.5417675112442158,1.289997232037236,0,0,0,3.0,5.0,1
-0.9335581052557749,-0.9198958259533236,0.31515411638038116,-0.08182903066245523,-1.3737676177978326,0.11500665358764223,1,1,1,3.0,5.0,0
-0.19398286582935406,-0.3100024759196174,0.31515411638038116,1.2596078127286106,1.1802792209248987,1.0549991163473171,1,1,1,3.0,2.0,0
-0.5226829722410966,-0.5982221181296389,-0.10336040436620142,-0.07437660375472709,-1.3737676177978326,-0.35498957779219525,1,1,1,3.0,5.0,0
0.6277674002000024,0.5306381471929453,0.31515411638038116,0.32805444926259264,0.5417675112442158,-0.17874099102475619,0,1,1,3.0,2.0,0
0.2990672937882598,0.17379478064720444,0.14774830808174813,2.0421126380400656,0.5417675112442158,1.0549991163473171,1,0,1,1.0,2.0,0
1.2851676130234877,1.3266733494872904,-0.6055778292621006,-0.21563064860649708,-0.096744198436467,-1.529980156241789,1,0,1,2.0,2.0,0
-0.029632812623482763,-0.15559909616424872,0.31515411638038116,1.6322291581150177,-0.096744198436467,0.11500665358764223,1,0,1,3.0,2.0,1
-0.029632812623482763,-0.15559909616424872,0.31515411638038116,0.912324718828479,0.5417675112442158,1.994991579106992,1,1,1,3.0,1.0,0
1.202992586420552,1.221164373321122,-0.354469116814151,-0.5444056402812857,-0.7352559081171498,-1.2949820405518702,1,0,1,2.0,3.0,0
-0.687033025446968,-0.7320383805842917,-0.10336040436620142,0.32805444926259264,-0.096744198436467,-0.29624004886971556,1,0,1,3.0,2.0,1
0.5455923735970668,0.43885391589392064,-0.6055778292621006,-0.30540183789429953,1.1802792209248987,-0.8249858091720327,1,0,1,2.0,1.0,0
-0.687033025446968,-0.7320383805842917,-0.10336040436620142,0.06721950749210762,0.5417675112442158,0.11500665358764223,1,1,1,3.0,2.0,0
0.7921174534058737,0.7193533891161737,0.06404540393243162,3.7934329613561792,0.5417675112442158,0.702501942812439,1,1,1,3.0,2.0,0
-0.9335581052557749,-0.9198958259533236,0.14774830808174813,-0.23087756881701807,-1.3737676177978326,0.40875429820004067,0,0,1,2.0,5.0,0
0.6277674002000024,0.5306381471929453,0.14774830808174813,0.02995737295346691,-0.096744198436467,0.11500665358764223,1,1,1,3.0,2.0,0
0.2990672937882598,0.17379478064720444,-0.10336040436620142,-0.08182903066245523,0.5417675112442158,-0.4724886356371546,1,0,1,2.0,2.0,0
1.3673426396264232,1.4338979187618521,-0.6055778292621006,-0.3357376868648977,1.1802792209248987,-0.11999146210227651,0,0,1,2.0,5.0,0
1.0386425332146807,1.0152932003139636,-0.10336040436620142,-0.5051268790214137,-0.7352559081171498,-1.529980156241789,1,0,1,2.0,1.0,0
-0.6048579988440322,-0.6659880459111618,0.14774830808174813,1.1105592745740476,0.5417675112442158,1.289997232037236,1,0,1,2.0,1.0,0
0.3812423203911955,0.2604322326210502,-0.6055778292621006,0.8869864673422033,1.1802792209248987,0.9375000585023578,1,1,1,3.0,2.0,0
-1.5909583180792601,-1.345362916834784,0.31515411638038116,-0.23832999572474622,-1.3737676177978326,-1.0599839248619514,1,0,1,3.0,5.0,1
